-16.416259352108025,0.0
-16.079794263877105,0.0
-16.043237615574956,0.0
-15.938869512918654,0.0
-15.64019726276597,0.0
-15.490240497850955,0.0
-15.352577856061771,0.0
-15.339649320234315,0.0
-15.260738866383054,0.0
-15.122616127339493,0.0
-15.116085958791821,0.0
-15.098158390666466,0.0
-15.063524736557122,0.0
-15.035079418729058,0.0
-14.88019126001843,0.0
-14.825870354371224,0.0
-14.8241012876867,0.0
-14.770734340048866,0.0
-14.762431617760642,0.0
-14.742491209377539,0.0
-14.647588752530943,0.0
-14.580989607575036,0.0
-14.57368507268702,0.0
-14.547889370861878,0.0
-14.514371468067663,0.0
-14.41494500827511,0.0
-14.272014442039897,0.0
-14.22059536022267,0.0
-14.205229691174186,0.0
-14.198774056998163,0.0
-14.18890260666142,0.0
-14.17185006222373,0.0
-14.169809752834338,0.0
-14.165497971389795,0.0
-14.123330816613155,0.0
-14.11343591990602,0.0
-14.072415297904861,0.0
-14.067892927345534,0.0
-14.064338886991683,0.0
-14.047014196929288,0.0
-14.032332985394035,0.0
-14.02048959087216,0.0
-14.008434791651693,0.0
-13.988338496826819,0.0
-13.98196214695056,0.0
-13.97568245786279,0.0
-13.969628462711059,0.0
-13.966039634659419,0.0
-13.95006385056451,0.0
-13.918084200303774,0.0
-13.894512688103111,0.0
-13.82985376166739,0.0
-13.814968937012287,0.0
-13.808486046667891,0.0
-13.783521995440234,0.0
-13.721623606351272,0.0
-13.704048880425082,0.0
-13.69605221142434,0.0
-13.691658184141284,0.0
-13.656160661119484,0.0
-13.654920059462716,0.0
-13.649442521014647,0.0
-13.642536742121896,0.0
-13.638200793645002,0.0
-13.627773815452988,0.0
-13.619100273482227,0.0
-13.606682521256797,0.0
-13.582314146641597,0.0
-13.563886925851296,0.0
-13.480974579335523,0.0
-13.479730092265331,0.0
-13.475374759342529,0.0
-13.466882523725005,0.0
-13.465872532056322,0.0
-13.444370235841028,0.0
-13.431647023717378,0.0
-13.418014716087095,0.0
-13.416135213284827,0.0
-13.388279770584425,0.0
-13.366765208276364,0.0
-13.356535615050756,0.0
-13.34648303186705,0.0
-13.342688979870188,0.0
-13.341696998834216,0.0
-13.341241073097144,0.0
-13.325515820272601,0.0
-13.321161025879572,0.0
-13.297056991250402,0.0
-13.292953093866899,0.0
-13.286486663821375,0.0
-13.262168324304492,0.0
-13.257010008073022,0.0
-13.250093666243876,0.0
-13.233337390311883,0.0
-13.217496602483692,0.0
-13.213825802586573,0.0
-13.20539256325269,0.0
-13.183881434506079,0.0
-13.176464207134496,0.0
-13.17543233251632,0.0
-13.168020932106892,0.0
-13.167973358340834,0.0
-13.167281026703563,0.0
-13.164725330055314,0.0
-13.137744518930504,0.0
-13.134710596468459,0.0
-13.130190981553627,0.0
-13.098915065616053,0.0
-13.075129988192485,0.0
-13.055056968767202,0.0
-13.031858595537457,0.0
-13.01929451148281,0.0
-13.017173843569559,0.0
-13.005438353741134,0.0
-12.993583216078067,0.0
-12.99215432739292,0.0
-12.991390223118655,0.0
-12.975473992403709,0.0
-12.974973547545746,0.0
-12.968008293740477,0.0
-12.964634937117237,0.0
-12.962097845462083,0.0
-12.957423666813414,0.0
-12.938720406842421,0.0
-12.937207171085042,0.0
-12.907588529724402,0.0
-12.890078551120322,0.0
-12.872183960479957,0.0
-12.868993985519598,0.0
-12.851557233493521,0.0
-12.84842978975144,0.0
-12.836725393402208,0.0
-12.824897359449352,0.0
-12.819961841899579,0.0
-12.814384137709201,0.0
-12.81308399968075,0.0
-12.81215947236844,0.0
-12.804282668970277,0.0
-12.801955897387945,0.0
-12.796979058191042,0.0
-12.795583115223955,0.0
-12.789061591460145,0.0
-12.772453652142033,0.0
-12.756741126466142,0.0
-12.75600079591696,0.0
-12.748972129963626,0.0
-12.730471584839346,0.0
-12.72176992548624,0.0
-12.709372019768068,0.0
-12.709072999230347,0.0
-12.708393767013987,0.0
-12.675725355621138,0.0
-12.674403157437427,0.0
-12.67358748255209,0.0
-12.652084324345541,0.0
-12.651359012853014,0.0
-12.644122969642527,0.0
-12.632523390746398,0.0
-12.631125649455933,0.0
-12.618165579378509,0.0
-12.614531718819261,0.0
-12.586426252197839,0.0
-12.581133272991911,0.0
-12.570262703006128,0.0
-12.565774812267115,0.0
-12.562677290017382,0.0
-12.552378885510171,0.0
-12.54321553461777,0.0
-12.532595282552418,0.0
-12.52982907278185,0.0
-12.527905388813904,0.0
-12.523093030428534,0.0
-12.516939223234687,0.0
-12.513456080562378,0.0
-12.506747509718407,0.0
-12.503819577377469,0.0
-12.502647159261937,0.0
-12.501352438286277,0.0
-12.495622297969959,0.0
-12.492341636018141,0.0
-12.483606358011562,0.0
-12.48304284122718,0.0
-12.46928431955427,0.0
-12.464890906970798,0.0
-12.464498111889109,0.0
-12.459452066412528,0.0
-12.457279262588884,0.0
-12.454890452616516,0.0
-12.454030090740067,0.0
-12.451073437515818,0.0
-12.448780522138277,0.0
-12.446552691534722,0.0
-12.442813911592038,0.0
-12.433610727440245,0.0
-12.431708201986424,0.0
-12.427764314476168,0.0
-12.427088408712885,0.0
-12.426552889690878,0.0
-12.425392928050478,0.0
-12.411426753159914,0.0
-12.410473702897571,0.0
-12.409176351339386,0.0
-12.39280255385237,0.0
-12.386850208913074,0.0
-12.379412025581608,0.0
-12.377023771757681,0.0
-12.375412194940965,0.0
-12.373166800899503,0.0
-12.351558123976469,0.0
-12.344218667264045,0.0
-12.337613723462127,0.0
-12.33687790996977,0.0
-12.330215016099737,0.0
-12.327637866084306,0.0
-12.323297092960072,0.0
-12.32310300859975,0.0
-12.31599713346028,0.0
-12.309919483528137,0.0
-12.309717249682953,0.0
-12.296562247724344,0.0
-12.295519073786705,0.0
-12.28292669953698,0.0
-12.277495899559037,0.0
-12.274566556851202,0.0
-12.27161994707828,0.0
-12.257512935745524,0.0
-12.25338255584169,0.0
-12.251059072556579,0.0
-12.250619028576358,0.0
-12.248710375250452,0.0
-12.245239706501845,0.0
-12.239804345668835,0.0
-12.239679364203461,0.0
-12.236332960875405,0.0
-12.230039489774509,0.0
-12.223730291628577,0.0
-12.223306709492702,0.0
-12.223104846537606,0.0
-12.222684178654893,0.0
-12.213075355439335,0.0
-12.212622448683511,0.0
-12.197851862590772,0.0
-12.178540115749264,0.0
-12.177253685349104,0.0
-12.162274674199738,0.0
-12.158429841874726,0.0
-12.150614640687296,0.0
-12.139051456060423,0.0
-12.137726097217993,0.0
-12.130617230388687,0.0
-12.12064324490246,0.0
-12.115108570074192,0.0
-12.113684208269952,0.0
-12.111596778966504,0.0
-12.111228047619258,0.0
-12.110943412977832,0.0
-12.103174503819702,0.0
-12.102482672224362,0.0
-12.090158941998999,0.0
-12.079122298563867,0.0
-12.072040356678718,0.0
-12.070553771712566,0.0
-12.063839549550442,0.0
-12.053269758136503,0.0
-12.052453223967005,0.0
-12.050522348413589,0.0
-12.0477432244816,0.0
-12.04297981644346,0.0
-12.041931110536453,0.0
-12.040767508055023,0.0
-12.034527924516077,0.0
-12.03233037849279,0.0
-12.031378190401812,0.0
-12.03124452339244,0.0
-12.029917307327167,0.0
-12.028887341993753,0.0
-12.022132144034849,0.0
-11.999463927804507,0.0
-11.992026732777495,0.0
-11.977105627889648,0.0
-11.969664692299386,0.0
-11.969234931460257,0.0
-11.959640754681331,0.0
-11.958610875778698,0.0
-11.957317178356071,0.0
-11.95537112044055,0.0
-11.954973234148817,0.0
-11.943978290354853,0.0
-11.924648641574679,0.0
-11.92134150511609,0.0
-11.920003830676379,0.0
-11.919320120282558,0.0
-11.901285493972713,0.0
-11.899414581902018,0.0
-11.893828024073105,0.0
-11.8918994917675,0.0
-11.881781918180591,0.0
-11.879374284792839,0.0
-11.87635811734889,0.0
-11.873257476917079,0.0
-11.871441544925045,0.0
-11.87096104905569,0.0
-11.870854016773263,0.0
-11.861397639708136,0.0
-11.854513459796744,0.0
-11.85367796490515,0.0
-11.852060362885751,0.0
-11.843388805632703,0.0
-11.842280582894972,0.0
-11.837640344679096,0.0
-11.837322307427243,0.0
-11.83486908840917,0.0
-11.834527304755351,0.0
-11.832794538332475,0.0
-11.821567494552367,0.0
-11.818912999613008,0.0
-11.814730976405421,0.0
-11.813857540357905,0.0
